"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
231.350,1.155,1.155199,1.155199,0.521,7.57,10.77
231.450,1.156,1.155599,1.155599,0.521,7.57,10.77
231.550,1.156,1.156129,1.156129,0.521,7.57,10.76
231.650,1.156,1.156659,1.156659,0.520,7.57,10.75
231.750,1.157,1.157281,1.157281,0.522,7.58,10.78
231.850,1.158,1.157729,1.157729,0.521,7.58,10.77
231.950,1.158,1.157986,1.157986,0.522,7.58,10.79
232.050,1.158,1.158680,1.158680,0.521,7.59,10.76
232.150,1.159,1.159352,1.159352,0.522,7.59,10.80
232.250,1.160,1.159969,1.159969,0.522,7.60,10.79
232.350,1.160,1.160324,1.160324,0.521,7.60,10.77
232.450,1.160,1.160523,1.160523,0.522,7.60,10.78
232.550,1.161,1.161287,1.161287,0.521,7.61,10.77
232.650,1.162,1.162031,1.162031,0.522,7.61,10.78
232.750,1.162,1.162392,1.162392,0.521,7.61,10.76
232.850,1.162,1.162780,1.162780,0.521,7.61,10.76
232.950,1.163,1.163073,1.163073,0.521,7.62,10.77
233.050,1.164,1.163977,1.163977,0.522,7.62,10.78
233.150,1.164,1.164401,1.164401,0.521,7.63,10.76
233.250,1.164,1.164967,1.164967,0.521,7.63,10.76
233.350,1.165,1.165346,1.165346,0.522,7.63,10.78
233.450,1.166,1.165903,1.165903,0.522,7.64,10.78
233.550,1.166,1.166421,1.166421,0.523,7.64,10.80
233.650,1.167,1.166907,1.166907,0.524,7.64,10.83
233.750,1.167,1.167331,1.167331,0.522,7.64,10.80
233.850,1.168,1.167950,1.167950,0.523,7.65,10.80
233.950,1.168,1.168498,1.168498,0.524,7.65,10.83
234.050,1.169,1.168954,1.168954,0.523,7.66,10.81
234.150,1.169,1.169381,1.169381,0.523,7.66,10.81
234.250,1.170,1.169820,1.169820,0.521,7.66,10.77
234.350,1.170,1.170498,1.170498,0.523,7.67,10.81
234.450,1.171,1.171179,1.171179,0.524,7.67,10.82
234.550,1.171,1.171419,1.171419,0.524,7.67,10.82
234.650,1.172,1.172024,1.172024,0.524,7.68,10.83
234.750,1.172,1.172412,1.172412,0.522,7.68,10.78
234.850,1.173,1.173283,1.173283,0.524,7.68,10.82
234.950,1.173,1.173553,1.173553,0.524,7.69,10.82
235.050,1.174,1.174112,1.174112,0.523,7.69,10.81
235.150,1.174,1.174323,1.174323,0.522,7.69,10.78
235.250,1.175,1.174963,1.174963,0.522,7.69,10.78
235.350,1.175,1.175751,1.175751,0.522,7.70,10.79
235.450,1.176,1.176080,1.176080,0.522,7.70,10.78
235.550,1.176,1.176589,1.176589,0.523,7.71,10.81
235.650,1.177,1.177220,1.177220,0.522,7.71,10.78
235.750,1.177,1.177600,1.177600,0.523,7.71,10.81
235.850,1.178,1.178097,1.178097,0.523,7.72,10.80
235.950,1.178,1.178571,1.178571,0.523,7.72,10.80
236.050,1.179,1.179096,1.179096,0.523,7.72,10.80
236.150,1.179,1.179721,1.179721,0.523,7.73,10.81
236.250,1.180,1.180233,1.180233,0.524,7.73,10.82
236.350,1.180,1.180515,1.180515,0.523,7.73,10.80
236.450,1.181,1.181149,1.181149,0.522,7.74,10.78
236.550,1.181,1.181635,1.181635,0.522,7.74,10.79
236.650,1.182,1.182340,1.182340,0.523,7.74,10.81
236.750,1.182,1.182535,1.182535,0.521,7.74,10.76
236.850,1.183,1.183235,1.183235,0.521,7.75,10.77
236.950,1.183,1.183433,1.183433,0.521,7.75,10.76
237.050,1.184,1.184236,1.184236,0.522,7.76,10.78
237.150,1.184,1.184633,1.184633,0.523,7.76,10.81
237.250,1.185,1.185054,1.185054,0.521,7.76,10.77
237.350,1.185,1.185374,1.185374,0.521,7.76,10.77
237.450,1.186,1.186017,1.186017,0.521,7.77,10.77
237.550,1.186,1.186769,1.186769,0.523,7.77,10.80
237.650,1.187,1.187374,1.187374,0.522,7.78,10.79
237.750,1.187,1.187477,1.187477,0.522,7.78,10.78
237.850,1.188,1.188123,1.188123,0.521,7.78,10.76
237.950,1.188,1.188603,1.188603,0.521,7.78,10.76
238.050,1.189,1.189285,1.189285,0.524,7.79,10.83
238.150,1.189,1.189687,1.189687,0.522,7.79,10.79
238.250,1.190,1.190167,1.190167,0.521,7.79,10.77
238.350,1.190,1.190591,1.190591,0.522,7.80,10.78
238.450,1.191,1.191213,1.191213,0.521,7.80,10.77
238.550,1.191,1.191708,1.191708,0.523,7.80,10.80
238.650,1.192,1.192268,1.192268,0.521,7.81,10.77
238.750,1.192,1.192754,1.192754,0.522,7.81,10.78
238.850,1.193,1.193163,1.193163,0.522,7.81,10.78
238.950,1.193,1.193776,1.193776,0.521,7.82,10.77
239.050,1.194,1.194256,1.194256,0.521,7.82,10.77
239.150,1.194,1.194786,1.194786,0.520,7.82,10.74
239.250,1.195,1.195358,1.195358,0.523,7.83,10.80
239.350,1.195,1.195702,1.195702,0.521,7.83,10.77
239.450,1.196,1.196294,1.196294,0.520,7.83,10.74
239.550,1.196,1.196623,1.196623,0.521,7.84,10.77
239.650,1.197,1.197180,1.197180,0.521,7.84,10.77
239.750,1.197,1.197942,1.197942,0.522,7.85,10.78
239.850,1.198,1.198496,1.198496,0.521,7.85,10.77
239.950,1.198,1.198774,1.198774,0.520,7.85,10.74
240.050,1.199,1.199133,1.199133,0.518,7.85,10.71
240.150,1.199,1.199693,1.199693,0.520,7.86,10.74
240.250,1.200,1.200528,1.200528,0.521,7.86,10.77
240.350,1.200,1.200892,1.200892,0.520,7.86,10.75
240.450,1.201,1.201387,1.201387,0.520,7.87,10.73
240.550,1.201,1.201600,1.201600,0.519,7.87,10.73
240.650,1.202,1.202220,1.202220,0.521,7.87,10.77
240.750,1.202,1.202815,1.202815,0.522,7.88,10.79
240.850,1.203,1.203366,1.203366,0.520,7.88,10.75
240.950,1.203,1.203891,1.203891,0.519,7.88,10.73
241.050,1.204,1.204291,1.204291,0.521,7.89,10.76
241.150,1.204,1.204889,1.204889,0.522,7.89,10.78
241.250,1.205,1.205254,1.205254,0.520,7.89,10.75
241.350,1.205,1.205973,1.205973,0.520,7.90,10.75
241.450,1.206,1.206347,1.206347,0.520,7.90,10.74
241.550,1.206,1.206975,1.206975,0.520,7.90,10.75
241.650,1.207,1.207425,1.207425,0.521,7.91,10.77
241.750,1.207,1.207902,1.207902,0.519,7.91,10.73
241.850,1.208,1.208412,1.208412,0.517,7.91,10.69
241.950,1.208,1.209075,1.209075,0.519,7.92,10.73
242.050,1.209,1.209706,1.209706,0.522,7.92,10.78
242.150,1.209,1.209804,1.209804,0.520,7.92,10.74
242.250,1.210,1.210305,1.210305,0.520,7.93,10.75
242.350,1.210,1.210826,1.210826,0.519,7.93,10.73
242.450,1.211,1.211632,1.211632,0.521,7.93,10.76
242.550,1.211,1.212094,1.212094,0.520,7.94,10.75
242.650,1.212,1.212512,1.212512,0.521,7.94,10.77
242.750,1.212,1.212740,1.212740,0.520,7.94,10.75
242.850,1.213,1.213457,1.213457,0.519,7.95,10.73
242.950,1.213,1.214207,1.214207,0.520,7.95,10.75
243.050,1.214,1.214396,1.214396,0.518,7.95,10.71
243.150,1.214,1.214873,1.214873,0.518,7.96,10.71
243.250,1.215,1.215410,1.215410,0.520,7.96,10.74
243.350,1.215,1.216064,1.216064,0.521,7.96,10.77
243.450,1.216,1.216574,1.216574,0.520,7.97,10.73
243.550,1.216,1.216965,1.216965,0.518,7.97,10.71
243.650,1.216,1.217439,1.217439,0.520,7.97,10.74
243.750,1.217,1.217969,1.217969,0.519,7.98,10.72
243.850,1.218,1.218755,1.218755,0.521,7.98,10.76
243.950,1.218,1.218986,1.218986,0.519,7.98,10.72
244.050,1.218,1.219477,1.219477,0.518,7.99,10.71
244.150,1.219,1.219869,1.219869,0.518,7.99,10.70
244.250,1.220,1.220580,1.220580,0.521,7.99,10.77
244.350,1.220,1.221270,1.221270,0.521,8.00,10.77
244.450,1.220,1.221646,1.221646,0.518,8.00,10.71
244.550,1.221,1.221913,1.221913,0.519,8.00,10.72
244.650,1.222,1.222396,1.222396,0.518,8.01,10.71
244.750,1.222,1.223196,1.223196,0.520,8.01,10.74
244.850,1.222,1.223554,1.223554,0.518,8.01,10.70
244.950,1.223,1.224203,1.224203,0.520,8.02,10.74
245.050,1.224,1.224585,1.224585,0.517,8.02,10.69
245.150,1.224,1.225249,1.225249,0.518,8.02,10.71
245.250,1.224,1.225601,1.225601,0.519,8.03,10.72
245.350,1.225,1.226161,1.226161,0.519,8.03,10.72
245.450,1.226,1.226656,1.226656,0.518,8.03,10.70
245.550,1.226,1.227183,1.227183,0.519,8.04,10.73
245.650,1.226,1.227874,1.227874,0.519,8.04,10.73
245.750,1.227,1.228111,1.228111,0.517,8.04,10.69
245.850,1.228,1.228481,1.228481,0.518,8.05,10.70
245.950,1.228,1.229112,1.229112,0.517,8.05,10.69
246.050,1.228,1.229699,1.229699,0.518,8.05,10.69
246.150,1.229,1.230099,1.230099,0.518,8.06,10.70
246.250,1.230,1.230514,1.230514,0.517,8.06,10.69
246.350,1.230,1.231094,1.231094,0.519,8.06,10.72
246.450,1.230,1.231533,1.231533,0.519,8.07,10.72
246.550,1.231,1.232110,1.232110,0.518,8.07,10.71
246.650,1.232,1.232549,1.232549,0.518,8.07,10.70
246.750,1.232,1.233050,1.233050,0.519,8.07,10.72
246.850,1.232,1.233746,1.233746,0.518,8.08,10.69
246.950,1.233,1.234158,1.234158,0.519,8.08,10.72
247.050,1.234,1.234804,1.234804,0.517,8.09,10.69
247.150,1.234,1.235236,1.235236,0.518,8.09,10.70
247.250,1.234,1.235553,1.235553,0.519,8.09,10.73
247.350,1.235,1.236089,1.236089,0.519,8.09,10.72
247.450,1.236,1.236720,1.236720,0.519,8.10,10.72
247.550,1.236,1.237150,1.237150,0.517,8.10,10.68
247.650,1.236,1.237609,1.237609,0.517,8.10,10.68
247.750,1.237,1.238154,1.238154,0.517,8.11,10.68
247.850,1.238,1.238868,1.238868,0.519,8.11,10.72
247.950,1.238,1.239073,1.239073,0.518,8.11,10.71
248.050,1.238,1.239556,1.239556,0.518,8.12,10.69
248.150,1.239,1.239976,1.239976,0.517,8.12,10.68
248.250,1.240,1.240658,1.240658,0.520,8.12,10.74
248.350,1.240,1.241244,1.241244,0.519,8.13,10.73
248.450,1.240,1.241644,1.241644,0.519,8.13,10.72
248.550,1.241,1.241991,1.241991,0.517,8.13,10.68
248.650,1.242,1.242640,1.242640,0.517,8.14,10.68
248.750,1.242,1.243271,1.243271,0.518,8.14,10.71
248.850,1.242,1.243573,1.243573,0.518,8.14,10.70
248.950,1.243,1.244065,1.244065,0.517,8.15,10.69
249.050,1.244,1.244477,1.244477,0.516,8.15,10.66
249.150,1.244,1.245191,1.245191,0.517,8.15,10.68
249.250,1.244,1.245985,1.245985,0.518,8.16,10.70
249.350,1.245,1.246136,1.246136,0.516,8.16,10.67
249.450,1.246,1.246560,1.246560,0.517,8.16,10.68
249.550,1.246,1.247069,1.247069,0.516,8.17,10.66
249.650,1.246,1.247792,1.247792,0.517,8.17,10.68
249.750,1.247,1.248171,1.248171,0.517,8.17,10.68
249.850,1.248,1.248734,1.248734,0.517,8.18,10.69
249.950,1.248,1.249179,1.249179,0.516,8.18,10.65
250.050,1.248,1.249513,1.249513,0.515,8.18,10.64
250.150,1.249,1.250325,1.250325,0.518,8.19,10.71
250.250,1.250,1.250707,1.250707,0.516,8.19,10.66
250.350,1.250,1.251232,1.251232,0.516,8.19,10.66
250.450,1.250,1.251706,1.251706,0.516,8.20,10.66
250.550,1.251,1.252331,1.252331,0.517,8.20,10.68
250.650,1.252,1.252799,1.252799,0.516,8.20,10.66
250.750,1.252,1.253258,1.253258,0.519,8.21,10.72
250.850,1.252,1.253940,1.253940,0.515,8.21,10.64
250.950,1.253,1.254414,1.254414,0.516,8.21,10.66
251.050,1.254,1.254950,1.254950,0.517,8.22,10.68
251.150,1.254,1.255323,1.255323,0.518,8.22,10.69
251.250,1.254,1.255800,1.255800,0.517,8.22,10.68
251.350,1.255,1.256464,1.256464,0.517,8.23,10.68
251.450,1.256,1.257056,1.257056,0.515,8.23,10.65
251.550,1.256,1.257693,1.257693,0.516,8.24,10.66
251.650,1.256,1.257966,1.257966,0.516,8.24,10.66
251.750,1.257,1.258360,1.258360,0.516,8.24,10.66
251.850,1.258,1.258926,1.258926,0.517,8.24,10.67
251.950,1.258,1.259578,1.259578,0.518,8.25,10.70
252.050,1.258,1.259951,1.259951,0.515,8.25,10.65
252.150,1.259,1.260307,1.260307,0.516,8.25,10.66
252.250,1.260,1.260807,1.260807,0.516,8.26,10.66
252.350,1.260,1.261391,1.261391,0.516,8.26,10.67
252.450,1.260,1.261939,1.261939,0.517,8.26,10.68
252.550,1.261,1.262564,1.262564,0.518,8.27,10.71
252.650,1.262,1.262908,1.262908,0.517,8.27,10.68
252.750,1.262,1.263483,1.263483,0.516,8.27,10.65
252.850,1.262,1.264010,1.264010,0.516,8.28,10.67
252.950,1.263,1.264442,1.264442,0.516,8.28,10.65
253.050,1.264,1.264881,1.264881,0.516,8.28,10.66
253.150,1.264,1.265441,1.265441,0.516,8.29,10.67
253.250,1.264,1.265785,1.265785,0.516,8.29,10.66
253.350,1.265,1.266460,1.266460,0.516,8.29,10.66
253.450,1.266,1.266759,1.266759,0.515,8.30,10.64
253.550,1.266,1.267497,1.267497,0.517,8.30,10.69
253.650,1.266,1.267947,1.267947,0.518,8.30,10.71
253.750,1.267,1.268493,1.268493,0.516,8.31,10.66
253.850,1.268,1.268964,1.268964,0.517,8.31,10.68
253.950,1.268,1.269420,1.269420,0.517,8.31,10.69
254.050,1.268,1.270015,1.270015,0.519,8.32,10.71
254.150,1.269,1.270395,1.270395,0.517,8.32,10.69
254.250,1.270,1.270872,1.270872,0.516,8.32,10.66
254.350,1.270,1.271473,1.271473,0.516,8.33,10.67
254.450,1.270,1.271837,1.271837,0.517,8.33,10.68
254.550,1.271,1.272602,1.272602,0.517,8.33,10.69
254.650,1.272,1.273049,1.273049,0.517,8.34,10.68
254.750,1.272,1.273541,1.273541,0.516,8.34,10.66
254.850,1.272,1.273802,1.273802,0.514,8.34,10.63
254.950,1.273,1.274536,1.274536,0.518,8.35,10.70
255.050,1.274,1.275076,1.275076,0.518,8.35,10.71
255.150,1.274,1.275621,1.275621,0.518,8.35,10.69
255.250,1.274,1.276024,1.276024,0.517,8.36,10.68
255.350,1.275,1.276527,1.276527,0.517,8.36,10.69
255.450,1.276,1.277078,1.277078,0.518,8.36,10.71
255.550,1.276,1.277609,1.277609,0.518,8.37,10.70
255.650,1.276,1.277973,1.277973,0.518,8.37,10.71
255.750,1.277,1.278758,1.278758,0.517,8.37,10.68
255.850,1.278,1.279120,1.279120,0.517,8.38,10.69
255.950,1.278,1.279629,1.279629,0.518,8.38,10.71
256.050,1.278,1.279807,1.279807,0.517,8.38,10.68
256.150,1.279,1.280486,1.280486,0.517,8.39,10.68
256.250,1.280,1.281066,1.281066,0.518,8.39,10.70
256.350,1.280,1.281564,1.281564,0.517,8.39,10.69
256.450,1.280,1.282050,1.282050,0.515,8.40,10.65
256.550,1.281,1.282491,1.282491,0.515,8.40,10.65
256.650,1.282,1.283122,1.283122,0.516,8.40,10.66
256.750,1.282,1.283810,1.283810,0.517,8.41,10.67
256.850,1.282,1.284174,1.284174,0.516,8.41,10.67
256.950,1.283,1.284550,1.284550,0.516,8.41,10.66
257.050,1.284,1.284802,1.284802,0.516,8.41,10.66
257.150,1.284,1.285507,1.285507,0.516,8.42,10.65
257.250,1.284,1.286251,1.286251,0.516,8.42,10.66
257.350,1.285,1.286749,1.286749,0.515,8.43,10.64
257.450,1.286,1.287104,1.287104,0.515,8.43,10.65
257.550,1.286,1.287516,1.287516,0.515,8.43,10.63
257.650,1.286,1.288082,1.288082,0.516,8.44,10.66
257.750,1.287,1.288743,1.288743,0.517,8.44,10.68
257.850,1.288,1.289214,1.289214,0.517,8.44,10.67
257.950,1.288,1.289720,1.289720,0.516,8.45,10.65
258.050,1.288,1.289931,1.289931,0.516,8.45,10.67
258.150,1.289,1.290621,1.290621,0.517,8.45,10.68
258.250,1.290,1.291098,1.291098,0.517,8.46,10.69
258.350,1.290,1.291661,1.291661,0.517,8.46,10.69
258.450,1.290,1.292076,1.292076,0.517,8.46,10.68
258.550,1.291,1.292562,1.292562,0.516,8.46,10.66
258.650,1.292,1.293308,1.293308,0.518,8.47,10.70
258.750,1.292,1.293717,1.293717,0.517,8.47,10.68
258.850,1.292,1.294265,1.294265,0.516,8.48,10.66
258.950,1.293,1.294704,1.294704,0.517,8.48,10.68
259.050,1.294,1.295355,1.295355,0.519,8.48,10.72
259.150,1.294,1.295835,1.295835,0.519,8.49,10.72
259.250,1.294,1.296170,1.296170,0.517,8.49,10.69
259.350,1.295,1.296733,1.296733,0.516,8.49,10.67
259.450,1.296,1.297257,1.297257,0.517,8.50,10.68
259.550,1.296,1.298223,1.298223,0.517,8.50,10.68
259.650,1.296,1.298131,1.298131,0.518,8.50,10.70
259.750,1.297,1.298614,1.298614,0.519,8.50,10.71
259.850,1.298,1.299364,1.299364,0.517,8.51,10.68
259.950,1.298,1.300134,1.300134,0.517,8.51,10.69
260.050,1.298,1.300413,1.300413,0.518,8.52,10.71
260.150,1.299,1.300748,1.300748,0.519,8.52,10.73
260.250,1.300,1.301127,1.301127,0.518,8.52,10.71
260.350,1.300,1.301903,1.301903,0.520,8.53,10.74
260.450,1.300,1.302463,1.302463,0.519,8.53,10.72
260.550,1.301,1.303014,1.303014,0.518,8.53,10.70
260.650,1.302,1.303153,1.303153,0.517,8.53,10.68
260.750,1.302,1.303844,1.303844,0.518,8.54,10.71
260.850,1.302,1.304454,1.304454,0.521,8.54,10.76
260.950,1.303,1.304830,1.304830,0.519,8.55,10.72
261.050,1.304,1.305307,1.305307,0.519,8.55,10.72
261.150,1.304,1.305811,1.305811,0.519,8.55,10.73
261.250,1.304,1.306326,1.306326,0.520,8.55,10.75
261.350,1.305,1.306874,1.306874,0.523,8.56,10.80
261.450,1.306,1.307263,1.307263,0.521,8.56,10.77
261.550,1.306,1.307790,1.307790,0.520,8.56,10.75
261.650,1.306,1.308187,1.308187,0.519,8.57,10.73
261.750,1.307,1.308845,1.308845,0.522,8.57,10.78
261.850,1.308,1.309268,1.309268,0.521,8.57,10.76
261.950,1.308,1.309873,1.309873,0.521,8.58,10.77
262.050,1.308,1.310317,1.310317,0.521,8.58,10.76
262.150,1.309,1.310791,1.310791,0.519,8.58,10.73
262.250,1.310,1.311410,1.311410,0.521,8.59,10.77
262.350,1.310,1.311828,1.311828,0.520,8.59,10.75
262.450,1.310,1.312237,1.312237,0.519,8.59,10.73
262.550,1.311,1.312761,1.312761,0.521,8.60,10.76
262.650,1.312,1.313478,1.313478,0.522,8.60,10.78
262.750,1.312,1.314121,1.314121,0.521,8.61,10.76
262.850,1.312,1.314317,1.314317,0.520,8.61,10.75
262.950,1.313,1.314814,1.314814,0.522,8.61,10.78
263.050,1.314,1.315401,1.315401,0.522,8.61,10.78
263.150,1.314,1.316157,1.316157,0.523,8.62,10.80
263.250,1.314,1.316589,1.316589,0.523,8.62,10.81
263.350,1.315,1.316962,1.316962,0.522,8.62,10.80
263.450,1.316,1.317253,1.317253,0.522,8.63,10.78
263.550,1.316,1.318106,1.318106,0.524,8.63,10.83
263.650,1.316,1.318515,1.318515,0.523,8.63,10.80
263.750,1.317,1.319116,1.319116,0.521,8.64,10.77
263.850,1.318,1.319481,1.319481,0.523,8.64,10.80
263.950,1.318,1.319961,1.319961,0.523,8.64,10.80
264.050,1.318,1.320482,1.320482,0.524,8.65,10.82
264.150,1.319,1.321075,1.321075,0.523,8.65,10.80
264.250,1.320,1.321430,1.321430,0.522,8.65,10.78
264.350,1.320,1.321978,1.321978,0.522,8.66,10.78
264.450,1.320,1.322461,1.322461,0.524,8.66,10.82
264.550,1.321,1.322858,1.322858,0.524,8.66,10.83
264.650,1.322,1.323232,1.323232,0.524,8.67,10.82
264.750,1.322,1.323987,1.323987,0.523,8.67,10.80
264.850,1.322,1.324500,1.324500,0.522,8.67,10.78
264.950,1.323,1.325110,1.325110,0.524,8.68,10.82
265.050,1.324,1.325365,1.325365,0.524,8.68,10.83
265.150,1.324,1.325963,1.325963,0.524,8.68,10.82
265.250,1.324,1.326443,1.326443,0.524,8.69,10.82
265.350,1.325,1.327030,1.327030,0.523,8.69,10.80
265.450,1.326,1.327471,1.327471,0.523,8.69,10.81
265.550,1.326,1.327924,1.327924,0.525,8.70,10.84
265.650,1.326,1.328401,1.328401,0.524,8.70,10.82
265.750,1.327,1.329083,1.329083,0.524,8.70,10.83
265.850,1.328,1.329512,1.329512,0.524,8.71,10.82
265.950,1.328,1.330132,1.330132,0.522,8.71,10.78
266.050,1.328,1.330422,1.330422,0.524,8.71,10.83
266.150,1.329,1.331124,1.331124,0.524,8.72,10.83
266.250,1.330,1.331423,1.331423,0.524,8.72,10.82
266.350,1.330,1.332075,1.332075,0.526,8.72,10.86
266.450,1.330,1.332496,1.332496,0.524,8.73,10.84
266.550,1.331,1.333059,1.333059,0.525,8.73,10.85
266.650,1.332,1.333328,1.333328,0.526,8.73,10.88
266.750,1.332,1.334039,1.334039,0.526,8.74,10.87
266.850,1.332,1.334431,1.334431,0.525,8.74,10.84
266.950,1.333,1.334967,1.334967,0.524,8.74,10.82
267.050,1.334,1.335542,1.335542,0.525,8.75,10.85
267.150,1.334,1.336229,1.336229,0.524,8.75,10.83
267.250,1.334,1.336445,1.336445,0.524,8.75,10.83
267.350,1.335,1.337085,1.337085,0.525,8.76,10.86
267.450,1.336,1.337556,1.337556,0.526,8.76,10.86
267.550,1.336,1.338069,1.338069,0.527,8.76,10.88
267.650,1.336,1.338487,1.338487,0.525,8.77,10.85
267.750,1.337,1.339088,1.339088,0.525,8.77,10.84
267.850,1.338,1.339446,1.339446,0.524,8.77,10.84
267.950,1.338,1.340163,1.340163,0.526,8.78,10.87
268.050,1.338,1.340483,1.340483,0.527,8.78,10.90
268.150,1.339,1.340860,1.340860,0.526,8.78,10.86
268.250,1.340,1.341360,1.341360,0.524,8.78,10.83
268.350,1.340,1.342237,1.342237,0.527,8.79,10.88
268.450,1.340,1.342661,1.342661,0.528,8.79,10.91
268.550,1.341,1.343016,1.343016,0.525,8.80,10.86
268.650,1.342,1.343517,1.343517,0.524,8.80,10.83
268.750,1.342,1.344125,1.344125,0.526,8.80,10.86
268.850,1.342,1.344602,1.344602,0.530,8.81,10.95
268.950,1.343,1.345197,1.345197,0.527,8.81,10.89
269.050,1.344,1.345677,1.345677,0.528,8.81,10.90
269.150,1.344,1.346121,1.346121,0.526,8.82,10.88
269.250,1.344,1.346462,1.346462,0.528,8.82,10.91
269.350,1.345,1.347342,1.347342,0.529,8.82,10.93
269.450,1.346,1.347709,1.347709,0.528,8.83,10.90
269.550,1.346,1.348225,1.348225,0.528,8.83,10.90
269.650,1.346,1.348453,1.348453,0.527,8.83,10.89
269.750,1.347,1.349292,1.349292,0.528,8.84,10.90
269.850,1.348,1.349656,1.349656,0.529,8.84,10.92
269.950,1.348,1.350183,1.350183,0.527,8.84,10.90
270.050,1.348,1.350625,1.350625,0.527,8.84,10.89
270.150,1.349,1.351045,1.351045,0.529,8.85,10.92
270.250,1.350,1.351632,1.351632,0.529,8.85,10.93
270.350,1.350,1.352216,1.352216,0.528,8.86,10.91
270.450,1.350,1.352779,1.352779,0.527,8.86,10.88
270.550,1.351,1.353342,1.353342,0.527,8.86,10.90
270.650,1.351,1.353700,1.353700,0.527,8.87,10.88
270.750,1.352,1.354266,1.354266,0.527,8.87,10.90
270.850,1.352,1.354675,1.354675,0.528,8.87,10.90
270.950,1.353,1.355161,1.355161,0.529,8.87,10.93
271.050,1.354,1.355635,1.355635,0.528,8.88,10.90
271.150,1.354,1.356298,1.356298,0.528,8.88,10.92
271.250,1.354,1.356586,1.356586,0.529,8.88,10.93
271.350,1.355,1.357128,1.357128,0.528,8.89,10.90
271.450,1.356,1.357714,1.357714,0.528,8.89,10.91
271.550,1.356,1.358277,1.358277,0.528,8.90,10.90
271.650,1.356,1.358879,1.358879,0.530,8.90,10.94
271.750,1.357,1.359143,1.359143,0.529,8.90,10.93
271.850,1.358,1.359495,1.359495,0.528,8.90,10.91
271.950,1.358,1.360316,1.360316,0.528,8.91,10.91
272.050,1.358,1.360867,1.360867,0.527,8.91,10.90
272.150,1.359,1.361539,1.361539,0.529,8.92,10.92
272.250,1.360,1.361557,1.361557,0.529,8.92,10.93
272.350,1.360,1.362111,1.362111,0.528,8.92,10.92
272.450,1.360,1.362787,1.362787,0.530,8.92,10.95
272.550,1.361,1.363361,1.363361,0.529,8.93,10.93
272.650,1.362,1.363957,1.363957,0.529,8.93,10.92
272.750,1.362,1.364345,1.364345,0.527,8.93,10.89
272.850,1.362,1.364561,1.364561,0.528,8.94,10.92
272.950,1.363,1.365495,1.365495,0.530,8.94,10.96
273.050,1.364,1.365972,1.365972,0.530,8.95,10.95
273.150,1.364,1.366579,1.366579,0.528,8.95,10.91
273.250,1.364,1.366757,1.366757,0.529,8.95,10.92
273.350,1.365,1.367287,1.367287,0.530,8.95,10.94
273.450,1.366,1.367921,1.367921,0.532,8.96,10.99
273.550,1.366,1.368611,1.368611,0.531,8.96,10.97
273.650,1.366,1.369103,1.369103,0.528,8.97,10.92
273.750,1.366,1.369180,1.369180,0.528,8.97,10.92
273.850,1.368,1.369820,1.369820,0.530,8.97,10.95
273.950,1.368,1.370510,1.370510,0.529,8.98,10.93
274.050,1.368,1.371023,1.371023,0.530,8.98,10.95
274.150,1.369,1.371556,1.371556,0.529,8.98,10.94
274.250,1.370,1.371938,1.371938,0.529,8.98,10.93
274.350,1.370,1.372445,1.372445,0.530,8.99,10.95
274.450,1.370,1.372892,1.372892,0.530,8.99,10.95
274.550,1.371,1.373630,1.373630,0.530,9.00,10.95
274.650,1.372,1.374163,1.374163,0.530,9.00,10.94
274.750,1.372,1.374824,1.374824,0.530,9.00,10.95
274.850,1.372,1.375126,1.375126,0.530,9.01,10.94
274.950,1.373,1.375597,1.375597,0.530,9.01,10.96
275.050,1.374,1.376101,1.376101,0.530,9.01,10.95
275.150,1.374,1.376655,1.376655,0.529,9.02,10.94
275.250,1.374,1.377476,1.377476,0.530,9.02,10.95
275.350,1.375,1.377659,1.377659,0.529,9.02,10.93
275.450,1.376,1.378083,1.378083,0.529,9.02,10.93
275.550,1.376,1.378670,1.378670,0.528,9.03,10.92
275.650,1.376,1.379366,1.379366,0.531,9.03,10.96
275.750,1.377,1.379947,1.379947,0.530,9.04,10.96
275.850,1.378,1.380273,1.380273,0.530,9.04,10.95
275.950,1.378,1.380702,1.380702,0.529,9.04,10.93
276.050,1.378,1.381147,1.381147,0.530,9.04,10.94
276.150,1.379,1.381917,1.381917,0.531,9.05,10.97
276.250,1.380,1.382305,1.382305,0.530,9.05,10.96
276.350,1.380,1.382580,1.382580,0.531,9.05,10.97
276.450,1.380,1.383137,1.383137,0.531,9.06,10.97
276.550,1.381,1.383700,1.383700,0.530,9.06,10.95
276.650,1.382,1.384293,1.384293,0.531,9.07,10.96
276.750,1.382,1.384640,1.384640,0.531,9.07,10.97
276.850,1.382,1.385143,1.385143,0.532,9.07,10.99
276.950,1.383,1.385641,1.385641,0.530,9.07,10.95
277.050,1.384,1.386210,1.386210,0.531,9.08,10.97
277.150,1.384,1.386699,1.386699,0.531,9.08,10.96
277.250,1.384,1.387113,1.387113,0.531,9.08,10.96
277.350,1.385,1.387570,1.387570,0.532,9.09,10.98
277.450,1.386,1.388171,1.388171,0.531,9.09,10.98
277.550,1.386,1.388509,1.388509,0.530,9.09,10.96
277.650,1.386,1.389013,1.389013,0.530,9.10,10.96
